date,NO2_reading
2014-10-22,4377149880000000.0
2014-10-23,4145668330000000.0
2014-10-24,4100260320000000.0
2014-10-25,3877878730000000.0
2014-10-27,4075440240000000.0
2014-10-31,1626423580000000.0
2014-11-01,2964986920000000.0
2014-11-03,3569155140000000.0
2014-11-07,4085182840000000.0
2014-11-08,3890322860000000.0
2014-11-09,3363470760000000.0
2014-11-10,3787855140000000.0
2014-11-12,3121713760000000.0
2014-11-16,3078702890000000.0
2014-11-17,2867290640000000.0
2014-11-19,3400276480000000.0
2014-11-21,3582768300000000.0
2014-11-23,3761208090000000.0
2014-11-24,2946431590000000.0
2014-11-25,5590761080000000.0
2014-11-26,3760736720000000.0
2014-11-28,3541736600000000.0
2014-11-30,3102962740000000.0
2014-12-02,3542201530000000.0
2014-12-03,3067779180000000.0
2014-12-05,4181466340000000.0
2014-12-09,2987605290000000.0
2014-12-10,6271801160000000.0
2014-12-11,3914966840000000.0
2014-12-12,4304590710000000.0
2014-12-14,3642503240000000.0
2014-12-19,4537680730000000.0
2014-12-20,4082674040000000.0
2014-12-21,3131813920000000.0
2014-12-23,3642054420000000.0
2014-12-25,3806631390000000.0
2014-12-26,2956550260000000.0
2014-12-27,4554225480000000.0
2014-12-28,2983431650000000.0
2014-12-30,4172552410000000.0
2015-01-03,3502156600000000.0
2015-01-04,3339794220000000.0
2015-01-06,3344786310000000.0
2015-01-08,2873358350000000.0
2015-01-12,4835413230000000.0
2015-01-13,5613980740000000.0
2015-01-15,3783520710000000.0
2015-01-20,2684893580000000.0
2015-01-21,2864960620000000.0
2015-01-22,3428771450000000.0
2015-01-24,2338477620000000.0
2015-01-26,3494439620000000.0
2015-01-27,2987382220000000.0
2015-01-28,2904420090000000.0
2015-01-29,2585585080000000.0
2015-01-31,3028733090000000.0
2015-02-02,2795284170000000.0
2015-02-04,2137297460000000.0
2015-02-05,3875383350000000.0
2015-02-07,3297641530000000.0
2015-02-09,3186807480000000.0
2015-02-11,2914333150000000.0
2015-02-12,2955091040000000.0
2015-02-13,1544556140000000.0
2015-02-14,2918491750000000.0
2015-02-16,2371858380000000.0
2015-02-20,3422185650000000.0
2015-02-21,2422736560000000.0
2015-02-22,3815043890000000.0
2015-02-23,2807100430000000.0
2015-02-25,2372213520000000.0
2015-02-27,3927349500000000.0
2015-02-28,2677092840000000.0
2015-03-01,4217672650000000.0
2015-03-02,3045294220000000.0
2015-03-04,3751165110000000.0
2015-03-06,3079435180000000.0
2015-03-08,3600573360000000.0
2015-03-09,2406847060000000.0
2015-03-10,3859302720000000.0
2015-03-11,3245563710000000.0
2015-03-13,3637535310000000.0
2015-03-15,3952075360000000.0
2015-03-16,3273198070000000.0
2015-03-17,3361739890000000.0
2015-03-18,2463239440000000.0
2015-03-19,3612443310000000.0
2015-03-20,3176098520000000.0
2015-03-23,4016185530000000.0
2015-03-24,4800267510000000.0
2015-03-25,4101291380000000.0
2015-03-26,5205896570000000.0
2015-03-27,5146994320000000.0
2015-03-28,5392365800000000.0
2015-03-29,4127272980000000.0
2015-03-31,4572604720000000.0
2015-04-01,3171887840000000.0
2015-04-02,3856786140000000.0
2015-04-03,3747080600000000.0
2015-04-04,3797038050000000.0
2015-04-05,4029387190000000.0
2015-04-07,3427768300000000.0
2015-04-08,3218262750000000.0
2015-04-09,3066882600000000.0
2015-04-10,3519978830000000.0
2015-04-11,3298943980000000.0
2015-04-12,4515416690000000.0
2015-04-13,4087322810000000.0
2015-04-14,3760758730000000.0
2015-04-16,3897260840000000.0
2015-04-17,3665036250000000.0
2015-04-18,3567700750000000.0
2015-04-19,3744572870000000.0
2015-04-20,3589044590000000.0
2015-04-21,3099999210000000.0
2015-04-24,4654268690000000.0
2015-04-28,2158650160000000.0
2015-04-29,4489684740000000.0
2015-04-30,3594357470000000.0
2015-05-02,3854144200000000.0
2015-05-03,3224792980000000.0
2015-05-04,3809167030000000.0
2015-05-05,3303555700000000.0
2015-05-06,3724275930000000.0
2015-05-07,3671034980000000.0
2015-05-10,3201733030000000.0
2015-05-11,3427794880000000.0
2015-05-12,3633964580000000.0
2015-05-13,4816205060000000.0
2015-05-14,3482828980000000.0
2015-05-15,4436754370000000.0
2015-05-16,3430227440000000.0
2015-05-18,3859181660000000.0
2015-05-19,2719805220000000.0
2015-05-20,3684160670000000.0
2015-05-22,3309750920000000.0
2015-05-23,3567456740000000.0
2015-05-26,3403571260000000.0
2015-05-27,3717898710000000.0
2015-05-28,3840901470000000.0
2015-05-29,4365145720000000.0
2015-05-30,4173850020000000.0
2015-05-31,3152207500000000.0
2015-06-01,3516785530000000.0
2015-06-03,3718817830000000.0
2015-06-04,3801936990000000.0
2015-06-05,4154811240000000.0
2015-06-06,3777210870000000.0
2015-06-07,3838618700000000.0
2015-06-10,3337494260000000.0
2015-06-12,3551138820000000.0
2015-06-13,3722202540000000.0
2015-06-14,2860761750000000.0
2015-06-15,3667084150000000.0
2015-06-16,3470889500000000.0
2015-06-17,3374008730000000.0
2015-06-20,3673019790000000.0
2015-06-22,2878300790000000.0
2015-06-23,3580789670000000.0
2015-06-24,4056942360000000.0
2015-06-27,3825781040000000.0
2015-06-28,3708100010000000.0
2015-06-29,3219089260000000.0
2015-06-30,3009752020000000.0
2015-07-02,3827872960000000.0
2015-07-06,3650635770000000.0
2015-07-07,4067374030000000.0
2015-07-08,4874323490000000.0
2015-07-09,3563174660000000.0
2015-07-10,3997438540000000.0
2015-07-12,4398895840000000.0
2015-07-13,4362204200000000.0
2015-07-14,2952439440000000.0
2015-07-16,4122154990000000.0
2015-07-22,3547409180000000.0
2015-07-25,4241239670000000.0
2015-07-26,3995962140000000.0
2015-07-29,3198162030000000.0
2015-07-31,4036711720000000.0
2015-08-01,3964933420000000.0
2015-08-02,4286138990000000.0
2015-08-03,4467054820000000.0
2015-08-04,3966187820000000.0
