date,NO2_reading
2014-09-03,5925596730000000.0
2014-09-04,5647886290000000.0
2014-09-05,5662014580000000.0
2014-09-06,5432363760000000.0
2014-09-07,4366207650000000.0
2014-09-08,4714561980000000.0
2014-09-10,5098260930000000.0
2014-09-12,4725754660000000.0
2014-09-13,6707223870000000.0
2014-09-14,3582193850000000.0
2014-09-15,5331350960000000.0
2014-09-16,4756113100000000.0
2014-09-17,6033638240000000.0
2014-09-19,5229154360000000.0
2014-09-20,4010084530000000.0
2014-09-21,5064159430000000.0
2014-09-23,3078417270000000.0
2014-09-24,5296727620000000.0
2014-09-26,4586623490000000.0
2014-09-28,6919235800000000.0
2014-09-29,4284175920000000.0
2014-09-30,4855279600000000.0
2014-10-01,3837520530000000.0
2014-10-02,3390965800000000.0
2014-10-03,4528898600000000.0
2014-10-05,5099670220000000.0
2014-10-07,6578092450000000.0
2014-10-08,7472616570000000.0
2014-10-09,4351633480000000.0
2014-10-10,5328618280000000.0
2014-10-12,4291101290000000.0
2014-10-14,5497243000000000.0
2014-10-15,4433569920000000.0
2014-10-16,6281473420000000.0
2014-10-17,5218261780000000.0
2014-10-18,3425487670000000.0
2014-10-19,4898526170000000.0
2014-10-21,5658798730000000.0
2014-10-23,6658371830000000.0
2014-10-24,5718484280000000.0
2014-10-25,4771743560000000.0
2014-10-26,4550683740000000.0
2014-10-28,4900705860000000.0
2014-10-31,3101530640000000.0
2014-11-01,3365610730000000.0
2014-11-02,4161740360000000.0
2014-11-03,3276319160000000.0
2014-11-04,8124291420000000.0
2014-11-06,7200307050000000.0
2014-11-08,4725894250000000.0
2014-11-09,6313970760000000.0
2014-11-10,3199294830000000.0
2014-11-11,2965901480000000.0
2014-11-13,5769380710000000.0
2014-11-15,7632385590000000.0
2014-11-16,4151768520000000.0
2014-11-17,6384400700000000.0
2014-11-18,7291163860000000.0
2014-11-19,3753832290000000.0
2014-11-20,3913956720000000.0
2014-11-22,6952811710000000.0
2014-11-24,4993419710000000.0
2014-11-25,4838597950000000.0
2014-11-26,1694736920000000.0
2014-11-27,3168361670000000.0
2014-11-29,3134522970000000.0
2014-12-01,4583150470000000.0
2014-12-02,6599900690000000.0
2014-12-03,3342946460000000.0
2014-12-04,3412251120000000.0
2014-12-05,3142700850000000.0
2014-12-06,3355300390000000.0
2014-12-08,5684947030000000.0
2014-12-10,3269340110000000.0
2014-12-11,4470216730000000.0
2014-12-12,2994478580000000.0
2014-12-13,5457439920000000.0
2014-12-15,2780032740000000.0
2014-12-17,4069983490000000.0
2014-12-18,6936171390000000.0
2014-12-19,2701355920000000.0
2014-12-20,5148729490000000.0
2014-12-21,1918336940000000.0
2014-12-22,6824932280000000.0
2014-12-24,4178154920000000.0
2014-12-26,6354930250000000.0
2014-12-27,6478115280000000.0
2014-12-28,3225476680000000.0
2014-12-29,4752723300000000.0
2014-12-31,3719723800000000.0
2015-01-02,6047189400000000.0
2015-01-03,5336537670000000.0
2015-01-04,3954480010000000.0
2015-01-05,3023381560000000.0
2015-01-06,2206402010000000.0
2015-01-07,7946019670000000.0
2015-01-09,4375011260000000.0
2015-01-10,4191213770000000.0
2015-01-11,5911938730000000.0
2015-01-12,1.2920796e+16
2015-01-14,5858619400000000.0
2015-01-16,4534476680000000.0
2015-01-18,2697512460000000.0
2015-01-19,9349531770000000.0
2015-01-20,4847512150000000.0
2015-01-21,4482444500000000.0
2015-01-22,3358107960000000.0
2015-01-23,6090982500000000.0
2015-01-25,4500321230000000.0
2015-01-26,3563828840000000.0
2015-01-27,3931912640000000.0
2015-01-29,3046751550000000.0
2015-01-30,5998476950000000.0
2015-02-01,3707111630000000.0
2015-02-03,4378883170000000.0
2015-02-04,4447325360000000.0
2015-02-05,4519477580000000.0
2015-02-06,4880083580000000.0
2015-02-07,1851944530000000.0
2015-02-08,5933859170000000.0
2015-02-10,6117245680000000.0
2015-02-12,4703818650000000.0
2015-02-13,5824546350000000.0
2015-02-14,5085114040000000.0
2015-02-15,4395163250000000.0
2015-02-17,4695614190000000.0
2015-02-19,3941099030000000.0
2015-02-20,607561510000000.0
2015-02-21,2720172980000000.0
2015-02-22,3735658670000000.0
2015-02-23,3117911110000000.0
2015-02-24,3351499610000000.0
2015-02-26,3982212340000000.0
2015-02-28,4115495110000000.0
2015-03-01,5112528820000000.0
2015-03-02,5049740150000000.0
2015-03-03,3604769540000000.0
2015-03-05,6924126160000000.0
2015-03-07,4825063970000000.0
2015-03-08,3624521560000000.0
2015-03-09,3528403680000000.0
2015-03-10,4756465290000000.0
2015-03-11,3621169070000000.0
2015-03-12,4663963510000000.0
2015-03-14,3913034380000000.0
2015-03-15,6350192900000000.0
2015-03-16,4378306570000000.0
2015-03-17,4535551500000000.0
2015-03-18,4574902530000000.0
2015-03-19,4402115460000000.0
2015-03-21,5302624610000000.0
2015-03-23,4852949050000000.0
2015-03-24,7366518530000000.0
2015-03-25,6309945300000000.0
2015-03-26,5136379840000000.0
2015-03-27,3236567630000000.0
2015-03-28,4109594360000000.0
2015-03-30,5902848970000000.0
2015-03-31,6006810800000000.0
2015-04-02,2343930620000000.0
2015-04-03,6943042270000000.0
2015-04-06,4710283650000000.0
2015-04-08,5425342560000000.0
2015-04-09,4039148840000000.0
2015-04-10,5304496670000000.0
2015-04-11,3661166220000000.0
2015-04-12,3485975310000000.0
2015-04-13,4777475200000000.0
2015-04-15,4241763930000000.0
2015-04-16,3942894870000000.0
2015-04-17,4859366260000000.0
2015-04-18,2932740300000000.0
2015-04-19,3745894110000000.0
2015-04-20,5373816370000000.0
2015-04-22,5398580080000000.0
