date,NO2_reading
2014-12-07,8728126240000000.0
2014-12-08,2656030590000000.0
2014-12-11,6003975050000000.0
2014-12-13,5022400000000000.0
2014-12-15,6710496630000000.0
2014-12-18,9354152080000000.0
2014-12-20,5454195610000000.0
2014-12-21,1.00526104e+16
2014-12-22,4539404090000000.0
2014-12-23,8919157260000000.0
2014-12-24,4290721720000000.0
2014-12-27,6760064310000000.0
2014-12-28,5533679350000000.0
2014-12-29,5891478580000000.0
2014-12-30,7522285180000000.0
2014-12-31,5449658520000000.0
2015-01-01,4676343750000000.0
2015-01-03,4463772660000000.0
2015-01-06,4964677790000000.0
2015-01-07,4971434310000000.0
2015-01-08,-1194295650000000.0
2015-01-09,3473868870000000.0
2015-01-10,5907243790000000.0
2015-01-12,6824441580000000.0
2015-01-13,8461253080000000.0
2015-01-14,4802416070000000.0
2015-01-15,9185733530000000.0
2015-01-16,5120475040000000.0
2015-01-19,2588069710000000.0
2015-01-21,7923124280000000.0
2015-01-22,1.83725279e+16
2015-01-23,7529898550000000.0
2015-01-24,5751302660000000.0
2015-02-04,4484018330000000.0
2015-02-06,4775326100000000.0
2015-02-07,6370945640000000.0
2015-02-08,7078590900000000.0
2015-02-10,4804355250000000.0
2015-02-11,5210790690000000.0
2015-02-13,4442694840000000.0
2015-02-15,4273379990000000.0
2015-02-16,4950922080000000.0
2015-02-17,3553073970000000.0
2015-02-20,4394850250000000.0
2015-02-23,1874840730000000.0
2015-02-25,4701574000000000.0
2015-03-01,5756012630000000.0
2015-03-03,4661649060000000.0
2015-03-06,4639476290000000.0
2015-03-08,5132318950000000.0
2015-03-11,5180422590000000.0
2015-03-12,5056862280000000.0
2015-03-13,4046133800000000.0
2015-03-14,4401196060000000.0
2015-03-15,6901612480000000.0
2015-03-17,5048515010000000.0
2015-03-20,4398130530000000.0
2015-03-21,3474312060000000.0
2015-03-24,2835592710000000.0
2015-03-26,5358697550000000.0
2015-03-28,5470836460000000.0
2015-03-29,6087732820000000.0
2015-03-30,5743020350000000.0
2015-03-31,7480999270000000.0
2015-04-01,5150358350000000.0
2015-04-02,4693142980000000.0
2015-04-03,3732836070000000.0
2015-04-04,4953372360000000.0
2015-04-05,5217253000000000.0
2015-04-08,2390256410000000.0
2015-04-09,4185766410000000.0
2015-04-10,3779646920000000.0
2015-04-11,4805414500000000.0
2015-04-12,6208851970000000.0
2015-04-13,5676429570000000.0
2015-04-14,5544399590000000.0
2015-04-15,5386242250000000.0
2015-04-16,4836023650000000.0
2015-04-17,4779457320000000.0
2015-04-18,4584764850000000.0
2015-04-19,4322552800000000.0
2015-04-20,4574314120000000.0
2015-04-21,4746816650000000.0
2015-04-24,3179447520000000.0
2015-04-25,5381452290000000.0
2015-04-26,4241576560000000.0
2015-04-27,7013508720000000.0
2015-04-28,7403132590000000.0
2015-04-29,5535864950000000.0
2015-04-30,5611568050000000.0
2015-05-01,4290723060000000.0
2015-05-02,5031982610000000.0
2015-05-04,5178799620000000.0
2015-05-05,4484375890000000.0
2015-05-06,4108916290000000.0
2015-05-07,5340928730000000.0
2015-05-08,4403755600000000.0
2015-05-09,3864922960000000.0
2015-05-10,4583522530000000.0
2015-05-11,4757603990000000.0
2015-05-12,4622250250000000.0
2015-05-13,6557501310000000.0
2015-05-14,5874689550000000.0
2015-05-15,5659136960000000.0
2015-05-16,3433252170000000.0
2015-05-17,4876137570000000.0
2015-05-18,5322031950000000.0
2015-05-19,4473773500000000.0
2015-05-20,5667971700000000.0
2015-05-22,5301411280000000.0
2015-05-23,5970077560000000.0
2015-05-24,7170916050000000.0
2015-05-26,5912700010000000.0
2015-05-27,5134449790000000.0
2015-05-29,6473661930000000.0
2015-05-30,7370432850000000.0
2015-05-31,5273328100000000.0
2015-06-01,3417369110000000.0
2015-06-03,6730182080000000.0
2015-06-04,5627085230000000.0
2015-06-05,6403694230000000.0
2015-06-08,5464420860000000.0
2015-06-09,5936793170000000.0
2015-06-10,5354682290000000.0
2015-06-11,5203495690000000.0
2015-06-12,5014625570000000.0
2015-06-13,5410091670000000.0
2015-06-14,5365748280000000.0
2015-06-15,4897399270000000.0
2015-06-16,6427955970000000.0
2015-06-17,6031129440000000.0
2015-06-18,6439509970000000.0
2015-06-19,5615414190000000.0
2015-06-21,6712126030000000.0
2015-06-22,5826824290000000.0
2015-06-25,6760378380000000.0
2015-06-27,5726374670000000.0
2015-06-28,5181746510000000.0
2015-06-29,4149914170000000.0
2015-07-01,5776567270000000.0
2015-07-05,5185857870000000.0
2015-07-06,5743899210000000.0
2015-07-07,5600732920000000.0
2015-07-08,5292194810000000.0
2015-07-09,5016773590000000.0
2015-07-10,5734263450000000.0
2015-07-11,5911432460000000.0
2015-07-12,5758007100000000.0
2015-07-13,4956900680000000.0
2015-07-14,4659771620000000.0
2015-07-16,5550104920000000.0
2015-07-17,5047104120000000.0
2015-07-18,6140410050000000.0
2015-07-19,5263608590000000.0
2015-07-20,5890425240000000.0
2015-07-21,4822761870000000.0
2015-07-23,5647184060000000.0
2015-07-24,5009269750000000.0
2015-07-25,6001260630000000.0
2015-07-26,6012702420000000.0
2015-07-27,6186875160000000.0
2015-07-29,4942184510000000.0
2015-07-30,4734667790000000.0
2015-07-31,4904080630000000.0
2015-08-01,5615398080000000.0
2015-08-02,6044783680000000.0
2015-08-03,5485203130000000.0
2015-08-04,5379401980000000.0
2015-08-05,5962855030000000.0
2015-08-06,5289858890000000.0
2015-08-07,4319659060000000.0
2015-08-08,5417011930000000.0
2015-08-10,4037595940000000.0
2015-08-11,5280703630000000.0
2015-08-12,6718225960000000.0
2015-08-13,5211641090000000.0
2015-08-14,5056180460000000.0
2015-08-15,5828862250000000.0
2015-08-16,5006727670000000.0
2015-08-19,4801505540000000.0
2015-08-20,4329640840000000.0
2015-08-21,5268334120000000.0
2015-08-22,5630111030000000.0
2015-08-23,5673158950000000.0
2015-08-24,4876801150000000.0
2015-08-26,4435670420000000.0
2015-08-28,5098042970000000.0
2015-08-30,5554913130000000.0
2015-08-31,4775105980000000.0
2015-09-01,6398952050000000.0
2015-09-02,6206263710000000.0
2015-09-03,5910049480000000.0
2015-09-05,5001482440000000.0
2015-09-06,4754090170000000.0
2015-09-07,5066258060000000.0
2015-09-08,5986175630000000.0
2015-09-09,5706221070000000.0
2015-09-10,6407872700000000.0
2015-09-12,5217050600000000.0
2015-09-14,5634760870000000.0
2015-09-15,5115789770000000.0
2015-09-16,5905220870000000.0
2015-09-19,5959019630000000.0
2015-09-20,6138067690000000.0
2015-09-21,6738870260000000.0
2015-09-23,4987336430000000.0
2015-09-25,6245235710000000.0
2015-09-29,4242220270000000.0
2015-10-02,5530854340000000.0
2015-10-04,7980785290000000.0
2015-10-07,6761880550000000.0
2015-10-08,5848156860000000.0
2015-10-09,5706950680000000.0
2015-10-11,7243708230000000.0
2015-10-12,9012798820000000.0
2015-10-13,6624445350000000.0
2015-10-14,7650575850000000.0
2015-10-15,5093510700000000.0
2015-10-16,5591399950000000.0
2015-10-18,5182918500000000.0
2015-10-20,6117179650000000.0
2015-10-21,8424426950000000.0
2015-10-22,4955030750000000.0
2015-10-23,5917481390000000.0
2015-10-24,5451367910000000.0
2015-10-25,5976827630000000.0
2015-10-27,4686781590000000.0
2015-10-28,5851022670000000.0
2015-11-06,9399446810000000.0
2015-11-07,6380392960000000.0
2015-11-08,6536381340000000.0
2015-11-09,3775585760000000.0
2015-11-13,7364276550000000.0
2015-11-14,3955081840000000.0
2015-11-15,5153938740000000.0
2015-11-22,6404303580000000.0
2015-11-23,8295211790000000.0
2015-11-24,1.041364e+16
2015-11-25,5254753970000000.0
2015-11-26,4368399160000000.0
2015-11-29,4522562980000000.0
2015-11-30,4094974020000000.0
2015-12-01,4947312160000000.0
2015-12-02,3130857210000000.0
2015-12-07,6109797670000000.0
2015-12-09,4796526060000000.0
2015-12-10,6655154370000000.0
2015-12-16,6571396060000000.0
2015-12-17,8719643680000000.0
2015-12-24,9617437870000000.0
2015-12-25,5401526430000000.0
2015-12-26,7747122420000000.0
2015-12-27,4937463260000000.0
2015-12-28,3637586850000000.0
2015-12-30,5007498080000000.0
2016-01-01,6431819830000000.0
2016-01-02,1.19484766e+16
2016-01-03,5432574210000000.0
2016-01-06,3336572190000000.0
2016-01-08,5526023030000000.0
2016-01-15,2347089300000000.0
2016-01-17,6390008320000000.0
2016-01-18,5747491410000000.0
2016-01-24,4675900290000000.0
2016-01-25,9309791510000000.0
2016-01-26,6415657860000000.0
2016-01-29,5851410290000000.0
2016-01-31,4243876240000000.0
2016-02-02,3949691920000000.0
2016-02-04,3922961120000000.0
2016-02-07,5237629940000000.0
2016-02-09,5639892820000000.0
2016-02-10,8181529910000000.0
2016-02-11,8563879170000000.0
2016-02-12,6087983000000000.0
2016-02-14,4263956020000000.0
2016-02-16,5195806080000000.0
2016-02-18,6550221870000000.0
2016-02-19,7897636330000000.0
2016-02-20,4778456600000000.0
2016-02-25,7191323590000000.0
2016-02-26,6703098550000000.0
2016-02-27,5480947350000000.0
2016-02-28,6220302350000000.0
2016-02-29,4497139460000000.0
2016-03-01,6742294960000000.0
2016-03-03,7167239560000000.0
2016-03-05,7771847480000000.0
2016-03-06,7098159840000000.0
2016-03-10,3538925810000000.0
2016-03-12,4737871300000000.0
2016-03-13,7226805920000000.0
2016-03-14,5613276370000000.0
2016-03-15,8959990580000000.0
2016-03-17,5608069260000000.0
2016-03-19,5237376540000000.0
2016-03-20,7063063520000000.0
2016-03-26,7271622300000000.0
2016-03-27,3268517360000000.0
2016-03-28,4039262390000000.0
2016-03-30,8317910690000000.0
2016-03-31,6003673330000000.0
2016-04-01,6263599920000000.0
2016-04-02,5388370410000000.0
2016-04-03,7850209150000000.0
2016-04-04,5445897200000000.0
2016-04-07,5303277980000000.0
2016-04-10,6906204870000000.0
2016-04-11,6197654990000000.0
2016-04-13,6063431890000000.0
2016-04-16,4950733640000000.0
2016-04-17,5425474630000000.0
2016-04-18,6616545300000000.0
2016-04-19,4160345300000000.0
2016-04-20,7649077980000000.0
2016-04-23,5076333520000000.0
2016-04-27,5967402330000000.0
2016-04-28,3869028410000000.0
2016-04-29,4509016650000000.0
2016-04-30,8269717400000000.0
2016-05-01,6850605440000000.0
2016-05-02,6085358240000000.0
2016-05-03,6682730210000000.0
2016-05-04,5494723460000000.0
2016-05-05,5178263290000000.0
2016-05-06,5194159500000000.0
2016-05-09,5520286030000000.0
2016-05-10,6185654310000000.0
2016-05-12,5870039180000000.0
