date,NO2_reading
2014-10-23,1.10190575e+16
2014-10-24,8040129920000000.0
2014-10-25,8097017840000000.0
2014-10-26,7231585150000000.0
2014-11-01,8854435860000000.0
2014-11-02,6106053000000000.0
2014-11-03,7528516640000000.0
2014-11-04,1.18329506e+16
2014-11-06,1.35890263e+16
2014-11-08,9784016030000000.0
2014-11-09,1.12807542e+16
2014-11-11,4115748510000000.0
2014-11-13,9734447810000000.0
2014-11-17,1.0104499e+16
2014-11-18,1.39835513e+16
2014-11-19,1.1136411e+16
2014-11-20,6102009820000000.0
2014-11-22,1.40034284e+16
2014-11-24,7380809490000000.0
2014-11-25,1.22541172e+16
2014-11-26,8704972610000000.0
2014-12-01,7711937510000000.0
2014-12-03,6927622800000000.0
2014-12-04,8948007090000000.0
2014-12-05,8747593710000000.0
2014-12-06,2.44247124e+16
2014-12-08,1.21624326e+16
2014-12-10,7895991890000000.0
2014-12-11,1.34467813e+16
2014-12-12,8125198730000000.0
2014-12-13,9562481620000000.0
2014-12-15,5818599960000000.0
2014-12-17,7989838540000000.0
2014-12-19,6213596300000000.0
2014-12-20,9843563610000000.0
2014-12-22,8599238030000000.0
2014-12-24,9142444550000000.0
2014-12-26,1.20560333e+16
2014-12-27,1.26282228e+16
2014-12-28,8385432950000000.0
2014-12-29,8808228450000000.0
2014-12-31,5705325570000000.0
2015-01-02,1.04674312e+16
2015-01-04,8973024200000000.0
2015-01-05,7101424020000000.0
2015-01-06,6001842060000000.0
2015-01-07,1.33797594e+16
2015-01-09,8529355690000000.0
2015-01-11,1.14866012e+16
2015-01-12,2.20344729e+16
2015-01-13,9057741360000000.0
2015-01-16,6961179380000000.0
2015-01-20,1.65230087e+16
2015-01-21,7075563480000000.0
2015-01-22,8667635920000000.0
2015-01-23,1.34750186e+16
2015-01-25,1.04871183e+16
2015-01-27,7691954640000000.0
2015-01-29,6710778490000000.0
2015-01-30,1.0443039e+16
2015-02-01,2.09971416e+16
2015-02-03,6700154890000000.0
2015-02-05,6148494260000000.0
2015-02-06,1.33389529e+16
2015-02-07,5051517730000000.0
2015-02-08,7328634230000000.0
2015-02-10,1.4180234e+16
2015-02-12,1.16191901e+16
2015-02-13,7156655150000000.0
2015-02-14,7556792560000000.0
2015-02-15,7253161990000000.0
2015-02-17,8085041860000000.0
2015-02-21,6011668950000000.0
2015-02-22,3958083210000000.0
2015-02-23,7691468770000000.0
2015-02-24,6417524030000000.0
2015-02-26,5937172200000000.0
2015-02-28,5162174340000000.0
2015-03-01,5500157130000000.0
2015-03-02,6404815760000000.0
2015-03-03,4429890740000000.0
2015-03-05,1.56880048e+16
2015-03-07,9448466340000000.0
2015-03-09,6456546490000000.0
2015-03-10,8978770330000000.0
2015-03-11,6721499800000000.0
2015-03-12,1.14774905e+16
2015-03-14,7919842380000000.0
2015-03-16,8527139490000000.0
2015-03-17,9190446180000000.0
2015-03-18,1.1319105e+16
2015-03-19,7367969690000000.0
2015-03-21,7264647810000000.0
2015-03-23,7524015510000000.0
2015-03-25,1.07979719e+16
2015-03-26,8955724610000000.0
2015-03-27,1.03875717e+16
2015-03-28,4290625620000000.0
2015-03-30,9194526400000000.0
2015-04-03,6732661350000000.0
2015-04-04,4678140120000000.0
